Circuit,Solver,Wire_ID,Time_Sec,Status,Label,MUS_Size
c5315.aag,glucose3,1721,0.000001,UNSAT,0,0
c5315.aag,glucose3,1722,0.000002,UNSAT,0,0
c5315.aag,glucose3,1723,0.000001,UNSAT,0,0
c5315.aag,glucose3,932,0.000001,UNSAT,0,0
c5315.aag,glucose3,1638,0.000001,UNSAT,0,0
c5315.aag,glucose3,1724,0.000001,UNSAT,0,0
c5315.aag,glucose3,1472,0.000001,UNSAT,0,0
c5315.aag,glucose3,1446,0.000001,UNSAT,0,0
c5315.aag,glucose3,1621,0.000001,UNSAT,0,0
c5315.aag,glucose3,1507,0.000001,UNSAT,0,0
c5315.aag,glucose3,1049,0.000001,UNSAT,0,0
c5315.aag,glucose3,1007,0.000001,UNSAT,0,0
c5315.aag,glucose3,1725,0.000001,UNSAT,0,0
c5315.aag,glucose3,1726,0.000001,UNSAT,0,0
c5315.aag,glucose3,1270,0.000001,UNSAT,0,0
c5315.aag,glucose3,852,0.000001,UNSAT,0,0
c5315.aag,glucose3,1727,0.000001,UNSAT,0,0
c5315.aag,glucose3,1728,0.000001,UNSAT,0,0
c5315.aag,glucose3,1729,0.000001,UNSAT,0,0
c5315.aag,glucose3,1730,0.000001,UNSAT,0,0
c5315.aag,glucose3,1673,0.000001,UNSAT,0,0
c5315.aag,glucose3,1497,0.000001,UNSAT,0,0
c5315.aag,glucose3,1731,0.000001,UNSAT,0,0
c5315.aag,glucose3,1138,0.000001,UNSAT,0,0
c5315.aag,glucose3,1412,0.000001,UNSAT,0,0
c5315.aag,glucose3,1732,0.000001,UNSAT,0,0
c5315.aag,glucose3,1733,0.000001,UNSAT,0,0
c5315.aag,glucose3,1734,0.000001,UNSAT,0,0
c5315.aag,glucose3,177,0.000002,UNSAT,0,0
c5315.aag,glucose3,951,0.000001,UNSAT,0,0
c5315.aag,glucose3,1735,0.000001,UNSAT,0,0
c5315.aag,glucose3,1682,0.000001,UNSAT,0,0
c5315.aag,glucose3,1648,0.000001,UNSAT,0,0
c5315.aag,glucose3,1280,0.000001,UNSAT,0,0
c5315.aag,glucose3,1289,0.000001,UNSAT,0,0
c5315.aag,glucose3,1736,0.000001,UNSAT,0,0
c5315.aag,glucose3,1147,0.000001,UNSAT,0,0
c5315.aag,glucose3,1737,0.000001,UNSAT,0,0
c5315.aag,glucose3,1238,0.000001,UNSAT,0,0
c5315.aag,glucose3,1138,0.000001,UNSAT,0,0
c5315.aag,glucose3,1138,0.000001,UNSAT,0,0
c5315.aag,glucose3,1738,0.000001,UNSAT,0,0
c5315.aag,glucose3,1134,0.000001,UNSAT,0,0
c5315.aag,glucose3,1136,0.000001,UNSAT,0,0
c5315.aag,glucose4,1685,0.000005,UNSAT,0,0
c5315.aag,glucose4,1686,0.000002,UNSAT,0,0
c5315.aag,glucose4,1330,0.000001,UNSAT,0,0
c5315.aag,glucose4,1687,0.000001,UNSAT,0,0
c5315.aag,glucose4,1553,0.000001,UNSAT,0,0
c5315.aag,glucose4,1688,0.000001,UNSAT,0,0
c5315.aag,glucose4,1445,0.000001,UNSAT,0,0
c5315.aag,glucose4,1533,0.000001,UNSAT,0,0
c5315.aag,glucose4,1453,0.000001,UNSAT,0,0
c5315.aag,glucose4,1689,0.000001,UNSAT,0,0
c5315.aag,glucose4,1690,0.000001,UNSAT,0,0
c5315.aag,glucose4,1691,0.000001,UNSAT,0,0
c5315.aag,glucose4,1692,0.000001,UNSAT,0,0
c5315.aag,glucose4,859,0.000001,UNSAT,0,0
c5315.aag,glucose4,1074,0.000001,UNSAT,0,0
c5315.aag,glucose4,1204,0.000001,UNSAT,0,0
c5315.aag,glucose4,1684,0.000001,UNSAT,0,0
c5315.aag,glucose4,1649,0.000001,UNSAT,0,0
c5315.aag,glucose4,1399,0.000001,UNSAT,0,0
c5315.aag,glucose4,1693,0.000002,UNSAT,0,0
c5315.aag,glucose4,1694,0.000001,UNSAT,0,0
c5315.aag,glucose4,1390,0.000001,UNSAT,0,0
c5315.aag,glucose4,1695,0.000001,UNSAT,0,0
c5315.aag,glucose4,1696,0.000001,UNSAT,0,0
c5315.aag,glucose4,1697,0.000001,UNSAT,0,0
c5315.aag,glucose4,1698,0.000001,UNSAT,0,0
c5315.aag,glucose4,1699,0.000001,UNSAT,0,0
c5315.aag,glucose4,1700,0.000001,UNSAT,0,0
c5315.aag,glucose4,252,0.000002,UNSAT,0,0
c5315.aag,glucose4,1302,0.000001,UNSAT,0,0
c5315.aag,glucose4,1701,0.000001,UNSAT,0,0
c5315.aag,glucose4,1364,0.000001,UNSAT,0,0
c5315.aag,glucose4,1204,0.000001,UNSAT,0,0
c5315.aag,glucose4,1134,0.000001,UNSAT,0,0
c5315.aag,glucose4,323,0.000001,UNSAT,0,0
c5315.aag,glucose4,1702,0.000001,UNSAT,0,0
c5315.aag,glucose4,1703,0.000001,UNSAT,0,0
c5315.aag,glucose4,1704,0.000005,UNSAT,0,0
c5315.aag,glucose4,1340,0.000002,UNSAT,0,0
c5315.aag,glucose4,1227,0.000002,UNSAT,0,0
c5315.aag,glucose4,1544,0.000002,UNSAT,0,0
c5315.aag,glucose4,175,0.000002,UNSAT,0,0
c5315.aag,glucose4,318,0.000002,UNSAT,0,0
c5315.aag,glucose4,175,0.000002,UNSAT,0,0
c5315.aag,glucose4,1705,0.000002,UNSAT,0,0
c5315.aag,glucose4,1300,0.000002,UNSAT,0,0
c5315.aag,glucose4,1096,0.000002,UNSAT,0,0
c5315.aag,glucose4,1138,0.000002,UNSAT,0,0
c5315.aag,glucose4,956,0.000002,UNSAT,0,0
c5315.aag,glucose4,1706,0.000002,UNSAT,0,0
c5315.aag,glucose4,1707,0.000002,UNSAT,0,0
c5315.aag,glucose4,1708,0.000002,UNSAT,0,0
c5315.aag,glucose4,1709,0.000002,UNSAT,0,0
c5315.aag,glucose4,981,0.000002,UNSAT,0,0
c5315.aag,glucose4,1322,0.000002,UNSAT,0,0
c5315.aag,glucose4,1710,0.000002,UNSAT,0,0
c5315.aag,glucose4,1711,0.000004,UNSAT,0,0
c5315.aag,glucose4,97,0.000002,UNSAT,0,0
c5315.aag,glucose4,1712,0.000002,UNSAT,0,0
c5315.aag,glucose4,874,0.000002,UNSAT,0,0
c5315.aag,glucose4,324,0.000002,UNSAT,0,0
c5315.aag,glucose4,1713,0.000002,UNSAT,0,0
c5315.aag,glucose4,1714,0.000002,UNSAT,0,0
c5315.aag,glucose4,1715,0.000002,UNSAT,0,0
c5315.aag,glucose4,1403,0.000002,UNSAT,0,0
c5315.aag,glucose4,1716,0.000002,UNSAT,0,0
c5315.aag,glucose4,1250,0.000002,UNSAT,0,0
c5315.aag,glucose4,1717,0.000002,UNSAT,0,0
c5315.aag,glucose4,1525,0.000002,UNSAT,0,0
c5315.aag,glucose4,1002,0.000002,UNSAT,0,0
c5315.aag,glucose4,1718,0.000003,UNSAT,0,0
c5315.aag,glucose4,1719,0.000002,UNSAT,0,0
c5315.aag,glucose4,1720,0.000002,UNSAT,0,0
c5315.aag,glucose4,1649,0.000002,UNSAT,0,0
c5315.aag,glucose4,1048,0.000002,UNSAT,0,0
c5315.aag,glucose4,1138,0.000002,UNSAT,0,0
c5315.aag,glucose4,1518,0.000002,UNSAT,0,0
c5315.aag,glucose4,54,0.000002,UNSAT,0,0
c5315.aag,glucose4,1016,0.000002,UNSAT,0,0
c5315.aag,glucose4,1721,0.000002,UNSAT,0,0
c5315.aag,glucose4,1722,0.000003,UNSAT,0,0
c5315.aag,glucose4,1723,0.000002,UNSAT,0,0
c5315.aag,glucose4,932,0.000002,UNSAT,0,0
c5315.aag,glucose4,1638,0.000002,UNSAT,0,0
c5315.aag,glucose4,1724,0.000002,UNSAT,0,0
c5315.aag,glucose4,1472,0.000002,UNSAT,0,0
c5315.aag,glucose4,1446,0.000002,UNSAT,0,0
c5315.aag,glucose4,1621,0.000002,UNSAT,0,0
c5315.aag,glucose4,1507,0.000002,UNSAT,0,0
c5315.aag,glucose4,1049,0.000002,UNSAT,0,0
c5315.aag,glucose4,1007,0.000002,UNSAT,0,0
c5315.aag,glucose4,1725,0.000002,UNSAT,0,0
c5315.aag,glucose4,1726,0.000002,UNSAT,0,0
c5315.aag,glucose4,1270,0.000002,UNSAT,0,0
c5315.aag,glucose4,852,0.000002,UNSAT,0,0
c5315.aag,glucose4,1727,0.000002,UNSAT,0,0
c5315.aag,glucose4,1728,0.000002,UNSAT,0,0
c5315.aag,glucose4,1729,0.000001,UNSAT,0,0
c5315.aag,glucose4,1730,0.000001,UNSAT,0,0
c5315.aag,glucose4,1673,0.000005,UNSAT,0,0
c5315.aag,glucose4,1497,0.000001,UNSAT,0,0
c5315.aag,glucose4,1731,0.000001,UNSAT,0,0
c5315.aag,glucose4,1138,0.000001,UNSAT,0,0
c5315.aag,glucose4,1412,0.000001,UNSAT,0,0
c5315.aag,glucose4,1732,0.000001,UNSAT,0,0
c5315.aag,glucose4,1733,0.000001,UNSAT,0,0
c5315.aag,glucose4,1734,0.000001,UNSAT,0,0
c5315.aag,glucose4,177,0.000001,UNSAT,0,0
c5315.aag,glucose4,951,0.000001,UNSAT,0,0
c5315.aag,glucose4,1735,0.000001,UNSAT,0,0
c5315.aag,glucose4,1682,0.000001,UNSAT,0,0
c5315.aag,glucose4,1648,0.000001,UNSAT,0,0
c5315.aag,glucose4,1280,0.000002,UNSAT,0,0
c5315.aag,glucose4,1289,0.000001,UNSAT,0,0
c5315.aag,glucose4,1736,0.000001,UNSAT,0,0
c5315.aag,glucose4,1147,0.000002,UNSAT,0,0
c5315.aag,glucose4,1737,0.000001,UNSAT,0,0
c5315.aag,glucose4,1238,0.000001,UNSAT,0,0
c5315.aag,glucose4,1138,0.000001,UNSAT,0,0
c5315.aag,glucose4,1138,0.000001,UNSAT,0,0
c5315.aag,glucose4,1738,0.000001,UNSAT,0,0
c5315.aag,glucose4,1134,0.000001,UNSAT,0,0
c5315.aag,glucose4,1136,0.000001,UNSAT,0,0
c5315.aag,maplechrono,1685,0.000007,UNSAT,0,0
c5315.aag,maplechrono,1686,0.000003,UNSAT,0,0
c5315.aag,maplechrono,1330,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1687,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1553,0.000003,UNSAT,0,0
c5315.aag,maplechrono,1688,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1445,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1533,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1453,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1689,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1690,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1691,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1692,0.000002,UNSAT,0,0
c5315.aag,maplechrono,859,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1074,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1204,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1684,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1649,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1399,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1693,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1694,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1390,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1695,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1696,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1697,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1698,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1699,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1700,0.000002,UNSAT,0,0
c5315.aag,maplechrono,252,0.000003,UNSAT,0,0
c5315.aag,maplechrono,1302,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1701,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1364,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1204,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1134,0.000002,UNSAT,0,0
c5315.aag,maplechrono,323,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1702,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1703,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1704,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1340,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1227,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1544,0.000002,UNSAT,0,0
c5315.aag,maplechrono,175,0.000002,UNSAT,0,0
c5315.aag,maplechrono,318,0.000002,UNSAT,0,0
c5315.aag,maplechrono,175,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1705,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1300,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1096,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1138,0.000002,UNSAT,0,0
c5315.aag,maplechrono,956,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1706,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1707,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1708,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1709,0.000003,UNSAT,0,0
c5315.aag,maplechrono,981,0.000003,UNSAT,0,0
c5315.aag,maplechrono,1322,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1710,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1711,0.000002,UNSAT,0,0
c5315.aag,maplechrono,97,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1712,0.000002,UNSAT,0,0
c5315.aag,maplechrono,874,0.000002,UNSAT,0,0
c5315.aag,maplechrono,324,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1713,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1714,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1715,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1403,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1716,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1250,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1717,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1525,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1002,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1718,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1719,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1720,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1649,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1048,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1138,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1518,0.000002,UNSAT,0,0
c5315.aag,maplechrono,54,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1016,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1721,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1722,0.000003,UNSAT,0,0
c5315.aag,maplechrono,1723,0.000002,UNSAT,0,0
c5315.aag,maplechrono,932,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1638,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1724,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1472,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1446,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1621,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1507,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1049,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1007,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1725,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1726,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1270,0.000002,UNSAT,0,0
c5315.aag,maplechrono,852,0.000005,UNSAT,0,0
c5315.aag,maplechrono,1727,0.000003,UNSAT,0,0
c5315.aag,maplechrono,1728,0.000003,UNSAT,0,0
c5315.aag,maplechrono,1729,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1730,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1673,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1497,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1731,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1138,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1412,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1732,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1733,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1734,0.000002,UNSAT,0,0
c5315.aag,maplechrono,177,0.000002,UNSAT,0,0
c5315.aag,maplechrono,951,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1735,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1682,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1648,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1280,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1289,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1736,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1147,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1737,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1238,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1138,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1138,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1738,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1134,0.000002,UNSAT,0,0
c5315.aag,maplechrono,1136,0.000002,UNSAT,0,0
c5315.aag,cadical153,1685,0.000008,UNSAT,0,0
c5315.aag,cadical153,1686,0.000003,UNSAT,0,0
c5315.aag,cadical153,1330,0.000002,UNSAT,0,0
c5315.aag,cadical153,1687,0.000001,UNSAT,0,0
c5315.aag,cadical153,1553,0.000001,UNSAT,0,0
c5315.aag,cadical153,1688,0.000001,UNSAT,0,0
c5315.aag,cadical153,1445,0.000001,UNSAT,0,0
c5315.aag,cadical153,1533,0.000001,UNSAT,0,0
c5315.aag,cadical153,1453,0.000001,UNSAT,0,0
c5315.aag,cadical153,1689,0.000002,UNSAT,0,0
c5315.aag,cadical153,1690,0.000001,UNSAT,0,0
c5315.aag,cadical153,1691,0.000002,UNSAT,0,0
c5315.aag,cadical153,1692,0.000001,UNSAT,0,0
c5315.aag,cadical153,859,0.000001,UNSAT,0,0
c5315.aag,cadical153,1074,0.000001,UNSAT,0,0
c5315.aag,cadical153,1204,0.000001,UNSAT,0,0
c5315.aag,cadical153,1684,0.000001,UNSAT,0,0
c5315.aag,cadical153,1649,0.000002,UNSAT,0,0
c5315.aag,cadical153,1399,0.000001,UNSAT,0,0
c5315.aag,cadical153,1693,0.000002,UNSAT,0,0
c5315.aag,cadical153,1694,0.000001,UNSAT,0,0
c5315.aag,cadical153,1390,0.000001,UNSAT,0,0
c5315.aag,cadical153,1695,0.000001,UNSAT,0,0
c5315.aag,cadical153,1696,0.000001,UNSAT,0,0
c5315.aag,cadical153,1697,0.000001,UNSAT,0,0
c5315.aag,cadical153,1698,0.000002,UNSAT,0,0
c5315.aag,cadical153,1699,0.000001,UNSAT,0,0
c5315.aag,cadical153,1700,0.000001,UNSAT,0,0
c5315.aag,cadical153,252,0.000001,UNSAT,0,0
c5315.aag,cadical153,1302,0.000002,UNSAT,0,0
c5315.aag,cadical153,1701,0.000001,UNSAT,0,0
c5315.aag,cadical153,1364,0.000001,UNSAT,0,0
c5315.aag,cadical153,1204,0.000001,UNSAT,0,0
c5315.aag,cadical153,1134,0.000001,UNSAT,0,0
c5315.aag,cadical153,323,0.000002,UNSAT,0,0
c5315.aag,cadical153,1702,0.000002,UNSAT,0,0
c5315.aag,cadical153,1703,0.000001,UNSAT,0,0
c5315.aag,cadical153,1704,0.000001,UNSAT,0,0
c5315.aag,cadical153,1340,0.000002,UNSAT,0,0
c5315.aag,cadical153,1227,0.000001,UNSAT,0,0
c5315.aag,cadical153,1544,0.000001,UNSAT,0,0
c5315.aag,cadical153,175,0.000001,UNSAT,0,0
c5315.aag,cadical153,318,0.000001,UNSAT,0,0
c5315.aag,cadical153,175,0.000001,UNSAT,0,0
c5315.aag,cadical153,1705,0.000001,UNSAT,0,0
c5315.aag,cadical153,1300,0.000001,UNSAT,0,0
c5315.aag,cadical153,1096,0.000001,UNSAT,0,0
c5315.aag,cadical153,1138,0.000001,UNSAT,0,0
c5315.aag,cadical153,956,0.000001,UNSAT,0,0
c5315.aag,cadical153,1706,0.000001,UNSAT,0,0
c5315.aag,cadical153,1707,0.000001,UNSAT,0,0
c5315.aag,cadical153,1708,0.000002,UNSAT,0,0
c5315.aag,cadical153,1709,0.000001,UNSAT,0,0
c5315.aag,cadical153,981,0.000001,UNSAT,0,0
c5315.aag,cadical153,1322,0.000001,UNSAT,0,0
c5315.aag,cadical153,1710,0.000001,UNSAT,0,0
c5315.aag,cadical153,1711,0.000001,UNSAT,0,0
c5315.aag,cadical153,97,0.000002,UNSAT,0,0
c5315.aag,cadical153,1712,0.000001,UNSAT,0,0
c5315.aag,cadical153,874,0.000001,UNSAT,0,0
c5315.aag,cadical153,324,0.000001,UNSAT,0,0
c5315.aag,cadical153,1713,0.000001,UNSAT,0,0
c5315.aag,cadical153,1714,0.000001,UNSAT,0,0
c5315.aag,cadical153,1715,0.000001,UNSAT,0,0
c5315.aag,cadical153,1403,0.000001,UNSAT,0,0
c5315.aag,cadical153,1716,0.000001,UNSAT,0,0
c5315.aag,cadical153,1250,0.000001,UNSAT,0,0
c5315.aag,cadical153,1717,0.000001,UNSAT,0,0
c5315.aag,cadical153,1525,0.000001,UNSAT,0,0
c5315.aag,cadical153,1002,0.000001,UNSAT,0,0
c5315.aag,cadical153,1718,0.000002,UNSAT,0,0
c5315.aag,cadical153,1719,0.000001,UNSAT,0,0
c5315.aag,cadical153,1720,0.000002,UNSAT,0,0
c5315.aag,cadical153,1649,0.000002,UNSAT,0,0
c5315.aag,cadical153,1048,0.000001,UNSAT,0,0
c5315.aag,cadical153,1138,0.000001,UNSAT,0,0
c5315.aag,cadical153,1518,0.000001,UNSAT,0,0
c5315.aag,cadical153,54,0.000001,UNSAT,0,0
c5315.aag,cadical153,1016,0.000001,UNSAT,0,0
c5315.aag,cadical153,1721,0.000002,UNSAT,0,0
c5315.aag,cadical153,1722,0.000001,UNSAT,0,0
c5315.aag,cadical153,1723,0.000001,UNSAT,0,0
c5315.aag,cadical153,932,0.000002,UNSAT,0,0
c5315.aag,cadical153,1638,0.000001,UNSAT,0,0
c5315.aag,cadical153,1724,0.000001,UNSAT,0,0
c5315.aag,cadical153,1472,0.000002,UNSAT,0,0
c5315.aag,cadical153,1446,0.000001,UNSAT,0,0
c5315.aag,cadical153,1621,0.000001,UNSAT,0,0
c5315.aag,cadical153,1507,0.000001,UNSAT,0,0
c5315.aag,cadical153,1049,0.000001,UNSAT,0,0
c5315.aag,cadical153,1007,0.000001,UNSAT,0,0
c5315.aag,cadical153,1725,0.000001,UNSAT,0,0
c5315.aag,cadical153,1726,0.000001,UNSAT,0,0
c5315.aag,cadical153,1270,0.000001,UNSAT,0,0
c5315.aag,cadical153,852,0.000002,UNSAT,0,0
c5315.aag,cadical153,1727,0.000001,UNSAT,0,0
c5315.aag,cadical153,1728,0.000001,UNSAT,0,0
c5315.aag,cadical153,1729,0.000002,UNSAT,0,0
c5315.aag,cadical153,1730,0.000001,UNSAT,0,0
c5315.aag,cadical153,1673,0.000002,UNSAT,0,0
c5315.aag,cadical153,1497,0.000002,UNSAT,0,0
c5315.aag,cadical153,1731,0.000001,UNSAT,0,0
c5315.aag,cadical153,1138,0.000002,UNSAT,0,0
c5315.aag,cadical153,1412,0.000002,UNSAT,0,0
c5315.aag,cadical153,1732,0.000001,UNSAT,0,0
c5315.aag,cadical153,1733,0.000001,UNSAT,0,0
c5315.aag,cadical153,1734,0.000001,UNSAT,0,0
c5315.aag,cadical153,177,0.000001,UNSAT,0,0
c5315.aag,cadical153,951,0.000001,UNSAT,0,0
c5315.aag,cadical153,1735,0.000001,UNSAT,0,0
c5315.aag,cadical153,1682,0.000001,UNSAT,0,0
c5315.aag,cadical153,1648,0.000001,UNSAT,0,0
c5315.aag,cadical153,1280,0.000001,UNSAT,0,0
c5315.aag,cadical153,1289,0.000001,UNSAT,0,0
c5315.aag,cadical153,1736,0.000001,UNSAT,0,0
c5315.aag,cadical153,1147,0.000001,UNSAT,0,0
c5315.aag,cadical153,1737,0.000001,UNSAT,0,0
c5315.aag,cadical153,1238,0.000001,UNSAT,0,0
c5315.aag,cadical153,1138,0.000002,UNSAT,0,0
c5315.aag,cadical153,1138,0.000001,UNSAT,0,0
c5315.aag,cadical153,1738,0.000001,UNSAT,0,0
c5315.aag,cadical153,1134,0.000001,UNSAT,0,0
c5315.aag,cadical153,1136,0.000001,UNSAT,0,0
c5315.aag,lingeling,1685,0.000055,UNSAT,0,0
c5315.aag,lingeling,1686,0.000043,UNSAT,0,0
c5315.aag,lingeling,1330,0.000042,UNSAT,0,0
c5315.aag,lingeling,1687,0.000042,UNSAT,0,0
c5315.aag,lingeling,1553,0.000041,UNSAT,0,0
c5315.aag,lingeling,1688,0.000042,UNSAT,0,0
c5315.aag,lingeling,1445,0.000042,UNSAT,0,0
c5315.aag,lingeling,1533,0.000042,UNSAT,0,0
c5315.aag,lingeling,1453,0.000042,UNSAT,0,0
c5315.aag,lingeling,1689,0.000042,UNSAT,0,0
c5315.aag,lingeling,1690,0.000042,UNSAT,0,0
c5315.aag,lingeling,1691,0.000042,UNSAT,0,0
c5315.aag,lingeling,1692,0.000042,UNSAT,0,0
c5315.aag,lingeling,859,0.000042,UNSAT,0,0
c5315.aag,lingeling,1074,0.000042,UNSAT,0,0
c5315.aag,lingeling,1204,0.000042,UNSAT,0,0
c5315.aag,lingeling,1684,0.000042,UNSAT,0,0
c5315.aag,lingeling,1649,0.000048,UNSAT,0,0
c5315.aag,lingeling,1399,0.000043,UNSAT,0,0
c5315.aag,lingeling,1693,0.000042,UNSAT,0,0
c5315.aag,lingeling,1694,0.000042,UNSAT,0,0
c5315.aag,lingeling,1390,0.000042,UNSAT,0,0
c5315.aag,lingeling,1695,0.000042,UNSAT,0,0
c5315.aag,lingeling,1696,0.000042,UNSAT,0,0
c5315.aag,lingeling,1697,0.000042,UNSAT,0,0
c5315.aag,lingeling,1698,0.000088,UNSAT,0,0
c5315.aag,lingeling,1699,0.000076,UNSAT,0,0
c5315.aag,lingeling,1700,0.000072,UNSAT,0,0
c5315.aag,lingeling,252,0.000044,UNSAT,0,0
c5315.aag,lingeling,1302,0.000042,UNSAT,0,0
c5315.aag,lingeling,1701,0.000042,UNSAT,0,0
c5315.aag,lingeling,1364,0.000042,UNSAT,0,0
c5315.aag,lingeling,1204,0.000042,UNSAT,0,0
c5315.aag,lingeling,1134,0.000042,UNSAT,0,0
c5315.aag,lingeling,323,0.000042,UNSAT,0,0
c5315.aag,lingeling,1702,0.000042,UNSAT,0,0
c5315.aag,lingeling,1703,0.000046,UNSAT,0,0
c5315.aag,lingeling,1704,0.000042,UNSAT,0,0
c5315.aag,lingeling,1340,0.000042,UNSAT,0,0
c5315.aag,lingeling,1227,0.000042,UNSAT,0,0
c5315.aag,lingeling,1544,0.000042,UNSAT,0,0
c5315.aag,lingeling,175,0.000042,UNSAT,0,0
c5315.aag,lingeling,318,0.000042,UNSAT,0,0
c5315.aag,lingeling,175,0.000069,UNSAT,0,0
c5315.aag,lingeling,1705,0.000072,UNSAT,0,0
c5315.aag,lingeling,1300,0.000044,UNSAT,0,0
c5315.aag,lingeling,1096,0.000043,UNSAT,0,0
c5315.aag,lingeling,1138,0.000042,UNSAT,0,0
c5315.aag,lingeling,956,0.000042,UNSAT,0,0
c5315.aag,lingeling,1706,0.000042,UNSAT,0,0
